Date,Trimester,monthName,day,month,year
2020-07-08 00:00:00,Trim. 3,julio,8,7,2020
2020-07-09 00:00:00,Trim. 3,julio,9,7,2020
2020-07-10 00:00:00,Trim. 3,julio,10,7,2020
2020-07-11 00:00:00,Trim. 3,julio,11,7,2020
2020-07-12 00:00:00,Trim. 3,julio,12,7,2020
2020-07-13 00:00:00,Trim. 3,julio,13,7,2020
2020-07-14 00:00:00,Trim. 3,julio,14,7,2020
2020-07-15 00:00:00,Trim. 3,julio,15,7,2020
2020-07-16 00:00:00,Trim. 3,julio,16,7,2020
2020-07-17 00:00:00,Trim. 3,julio,17,7,2020
2020-07-18 00:00:00,Trim. 3,julio,18,7,2020
2020-07-19 00:00:00,Trim. 3,julio,19,7,2020
2020-07-20 00:00:00,Trim. 3,julio,20,7,2020
2020-07-21 00:00:00,Trim. 3,julio,21,7,2020
2020-07-22 00:00:00,Trim. 3,julio,22,7,2020
2020-07-23 00:00:00,Trim. 3,julio,23,7,2020
2020-07-24 00:00:00,Trim. 3,julio,24,7,2020
2020-07-25 00:00:00,Trim. 3,julio,25,7,2020
2020-07-26 00:00:00,Trim. 3,julio,26,7,2020
2020-07-27 00:00:00,Trim. 3,julio,27,7,2020
2020-07-28 00:00:00,Trim. 3,julio,28,7,2020
2020-07-29 00:00:00,Trim. 3,julio,29,7,2020
2020-07-30 00:00:00,Trim. 3,julio,30,7,2020
2020-07-31 00:00:00,Trim. 3,julio,31,7,2020
2021-07-01 00:00:00,Trim. 3,julio,1,7,2021
2021-07-02 00:00:00,Trim. 3,julio,2,7,2021
2021-07-03 00:00:00,Trim. 3,julio,3,7,2021
2021-07-04 00:00:00,Trim. 3,julio,4,7,2021
2021-07-05 00:00:00,Trim. 3,julio,5,7,2021
2021-07-06 00:00:00,Trim. 3,julio,6,7,2021
2021-07-07 00:00:00,Trim. 3,julio,7,7,2021
2021-07-08 00:00:00,Trim. 3,julio,8,7,2021
2021-07-09 00:00:00,Trim. 3,julio,9,7,2021
2021-07-10 00:00:00,Trim. 3,julio,10,7,2021
2021-07-11 00:00:00,Trim. 3,julio,11,7,2021
2021-07-12 00:00:00,Trim. 3,julio,12,7,2021
2021-07-13 00:00:00,Trim. 3,julio,13,7,2021
2021-07-14 00:00:00,Trim. 3,julio,14,7,2021
2021-07-15 00:00:00,Trim. 3,julio,15,7,2021
2021-07-16 00:00:00,Trim. 3,julio,16,7,2021
2021-07-17 00:00:00,Trim. 3,julio,17,7,2021
2021-07-18 00:00:00,Trim. 3,julio,18,7,2021
2021-07-19 00:00:00,Trim. 3,julio,19,7,2021
2021-07-20 00:00:00,Trim. 3,julio,20,7,2021
2021-07-21 00:00:00,Trim. 3,julio,21,7,2021
2021-07-22 00:00:00,Trim. 3,julio,22,7,2021
2021-07-23 00:00:00,Trim. 3,julio,23,7,2021
2021-07-24 00:00:00,Trim. 3,julio,24,7,2021
2021-07-25 00:00:00,Trim. 3,julio,25,7,2021
2021-07-26 00:00:00,Trim. 3,julio,26,7,2021
2021-07-27 00:00:00,Trim. 3,julio,27,7,2021
2021-07-28 00:00:00,Trim. 3,julio,28,7,2021
2021-07-29 00:00:00,Trim. 3,julio,29,7,2021
2021-07-30 00:00:00,Trim. 3,julio,30,7,2021
2021-07-31 00:00:00,Trim. 3,julio,31,7,2021
2022-07-01 00:00:00,Trim. 3,julio,1,7,2022
2022-07-02 00:00:00,Trim. 3,julio,2,7,2022
2022-07-03 00:00:00,Trim. 3,julio,3,7,2022
2022-07-04 00:00:00,Trim. 3,julio,4,7,2022
2022-07-05 00:00:00,Trim. 3,julio,5,7,2022
2022-07-06 00:00:00,Trim. 3,julio,6,7,2022
2022-07-07 00:00:00,Trim. 3,julio,7,7,2022
2022-07-08 00:00:00,Trim. 3,julio,8,7,2022
2022-07-09 00:00:00,Trim. 3,julio,9,7,2022
2022-07-10 00:00:00,Trim. 3,julio,10,7,2022
2022-07-11 00:00:00,Trim. 3,julio,11,7,2022
2022-07-12 00:00:00,Trim. 3,julio,12,7,2022
2022-07-13 00:00:00,Trim. 3,julio,13,7,2022
2022-07-14 00:00:00,Trim. 3,julio,14,7,2022
2022-07-15 00:00:00,Trim. 3,julio,15,7,2022
2022-07-16 00:00:00,Trim. 3,julio,16,7,2022
2022-07-17 00:00:00,Trim. 3,julio,17,7,2022
2022-07-18 00:00:00,Trim. 3,julio,18,7,2022
2022-07-19 00:00:00,Trim. 3,julio,19,7,2022
2022-07-20 00:00:00,Trim. 3,julio,20,7,2022
2022-07-21 00:00:00,Trim. 3,julio,21,7,2022
2022-07-22 00:00:00,Trim. 3,julio,22,7,2022
2022-07-23 00:00:00,Trim. 3,julio,23,7,2022
2022-07-24 00:00:00,Trim. 3,julio,24,7,2022
2022-07-25 00:00:00,Trim. 3,julio,25,7,2022
2022-07-26 00:00:00,Trim. 3,julio,26,7,2022
2022-07-27 00:00:00,Trim. 3,julio,27,7,2022
2022-07-28 00:00:00,Trim. 3,julio,28,7,2022
2022-07-29 00:00:00,Trim. 3,julio,29,7,2022
2022-07-30 00:00:00,Trim. 3,julio,30,7,2022
2022-07-31 00:00:00,Trim. 3,julio,31,7,2022
2023-07-01 00:00:00,Trim. 3,julio,1,7,2023
2023-07-02 00:00:00,Trim. 3,julio,2,7,2023
2023-07-03 00:00:00,Trim. 3,julio,3,7,2023
2023-07-04 00:00:00,Trim. 3,julio,4,7,2023
2023-07-05 00:00:00,Trim. 3,julio,5,7,2023
2023-07-06 00:00:00,Trim. 3,julio,6,7,2023
2023-07-07 00:00:00,Trim. 3,julio,7,7,2023
2023-07-08 00:00:00,Trim. 3,julio,8,7,2023
2023-07-09 00:00:00,Trim. 3,julio,9,7,2023
2023-07-10 00:00:00,Trim. 3,julio,10,7,2023
2023-07-11 00:00:00,Trim. 3,julio,11,7,2023
2023-07-12 00:00:00,Trim. 3,julio,12,7,2023
2023-07-13 00:00:00,Trim. 3,julio,13,7,2023
2023-07-14 00:00:00,Trim. 3,julio,14,7,2023
2023-07-15 00:00:00,Trim. 3,julio,15,7,2023
2023-07-16 00:00:00,Trim. 3,julio,16,7,2023
2023-07-17 00:00:00,Trim. 3,julio,17,7,2023
2023-07-18 00:00:00,Trim. 3,julio,18,7,2023
2023-07-19 00:00:00,Trim. 3,julio,19,7,2023
2023-07-20 00:00:00,Trim. 3,julio,20,7,2023
2023-07-21 00:00:00,Trim. 3,julio,21,7,2023
2023-07-22 00:00:00,Trim. 3,julio,22,7,2023
2023-07-23 00:00:00,Trim. 3,julio,23,7,2023
2023-07-24 00:00:00,Trim. 3,julio,24,7,2023
2023-07-25 00:00:00,Trim. 3,julio,25,7,2023
2023-07-26 00:00:00,Trim. 3,julio,26,7,2023
2023-07-27 00:00:00,Trim. 3,julio,27,7,2023
2023-07-28 00:00:00,Trim. 3,julio,28,7,2023
2023-07-29 00:00:00,Trim. 3,julio,29,7,2023
2023-07-30 00:00:00,Trim. 3,julio,30,7,2023
2023-07-31 00:00:00,Trim. 3,julio,31,7,2023
2024-07-01 00:00:00,Trim. 3,julio,1,7,2024
2024-07-02 00:00:00,Trim. 3,julio,2,7,2024
2024-07-03 00:00:00,Trim. 3,julio,3,7,2024
2024-07-04 00:00:00,Trim. 3,julio,4,7,2024
2024-07-05 00:00:00,Trim. 3,julio,5,7,2024
2024-07-06 00:00:00,Trim. 3,julio,6,7,2024
2024-07-07 00:00:00,Trim. 3,julio,7,7,2024
2024-07-08 00:00:00,Trim. 3,julio,8,7,2024
2024-07-09 00:00:00,Trim. 3,julio,9,7,2024
2024-07-10 00:00:00,Trim. 3,julio,10,7,2024
2024-07-11 00:00:00,Trim. 3,julio,11,7,2024
2024-07-12 00:00:00,Trim. 3,julio,12,7,2024
2024-07-13 00:00:00,Trim. 3,julio,13,7,2024
2024-07-14 00:00:00,Trim. 3,julio,14,7,2024
2024-07-15 00:00:00,Trim. 3,julio,15,7,2024
2024-07-16 00:00:00,Trim. 3,julio,16,7,2024
2024-07-17 00:00:00,Trim. 3,julio,17,7,2024
2024-07-18 00:00:00,Trim. 3,julio,18,7,2024
2024-07-19 00:00:00,Trim. 3,julio,19,7,2024
2024-07-20 00:00:00,Trim. 3,julio,20,7,2024
2024-07-21 00:00:00,Trim. 3,julio,21,7,2024
2024-07-22 00:00:00,Trim. 3,julio,22,7,2024
2024-07-23 00:00:00,Trim. 3,julio,23,7,2024
2024-07-24 00:00:00,Trim. 3,julio,24,7,2024
2024-07-25 00:00:00,Trim. 3,julio,25,7,2024
2024-07-26 00:00:00,Trim. 3,julio,26,7,2024
2024-07-27 00:00:00,Trim. 3,julio,27,7,2024
2024-07-28 00:00:00,Trim. 3,julio,28,7,2024
2024-07-29 00:00:00,Trim. 3,julio,29,7,2024
2024-07-30 00:00:00,Trim. 3,julio,30,7,2024
2024-07-31 00:00:00,Trim. 3,julio,31,7,2024
2020-08-01 00:00:00,Trim. 3,agosto,1,8,2020
2020-08-02 00:00:00,Trim. 3,agosto,2,8,2020
2020-08-03 00:00:00,Trim. 3,agosto,3,8,2020
2020-08-04 00:00:00,Trim. 3,agosto,4,8,2020
2020-08-05 00:00:00,Trim. 3,agosto,5,8,2020
2020-08-06 00:00:00,Trim. 3,agosto,6,8,2020
2020-08-07 00:00:00,Trim. 3,agosto,7,8,2020
2020-08-08 00:00:00,Trim. 3,agosto,8,8,2020
2020-08-09 00:00:00,Trim. 3,agosto,9,8,2020
2020-08-10 00:00:00,Trim. 3,agosto,10,8,2020
2020-08-11 00:00:00,Trim. 3,agosto,11,8,2020
2020-08-12 00:00:00,Trim. 3,agosto,12,8,2020
2020-08-13 00:00:00,Trim. 3,agosto,13,8,2020
2020-08-14 00:00:00,Trim. 3,agosto,14,8,2020
2020-08-15 00:00:00,Trim. 3,agosto,15,8,2020
2020-08-16 00:00:00,Trim. 3,agosto,16,8,2020
2020-08-17 00:00:00,Trim. 3,agosto,17,8,2020
2020-08-18 00:00:00,Trim. 3,agosto,18,8,2020
2020-08-19 00:00:00,Trim. 3,agosto,19,8,2020
2020-08-20 00:00:00,Trim. 3,agosto,20,8,2020
2020-08-21 00:00:00,Trim. 3,agosto,21,8,2020
2020-08-22 00:00:00,Trim. 3,agosto,22,8,2020
2020-08-23 00:00:00,Trim. 3,agosto,23,8,2020
2020-08-24 00:00:00,Trim. 3,agosto,24,8,2020
2020-08-25 00:00:00,Trim. 3,agosto,25,8,2020
2020-08-26 00:00:00,Trim. 3,agosto,26,8,2020
2020-08-27 00:00:00,Trim. 3,agosto,27,8,2020
2020-08-28 00:00:00,Trim. 3,agosto,28,8,2020
2020-08-29 00:00:00,Trim. 3,agosto,29,8,2020
2020-08-30 00:00:00,Trim. 3,agosto,30,8,2020
2020-08-31 00:00:00,Trim. 3,agosto,31,8,2020
2021-08-01 00:00:00,Trim. 3,agosto,1,8,2021
2021-08-02 00:00:00,Trim. 3,agosto,2,8,2021
2021-08-03 00:00:00,Trim. 3,agosto,3,8,2021
2021-08-04 00:00:00,Trim. 3,agosto,4,8,2021
2021-08-05 00:00:00,Trim. 3,agosto,5,8,2021
2021-08-06 00:00:00,Trim. 3,agosto,6,8,2021
2021-08-07 00:00:00,Trim. 3,agosto,7,8,2021
2021-08-08 00:00:00,Trim. 3,agosto,8,8,2021
2021-08-09 00:00:00,Trim. 3,agosto,9,8,2021
2021-08-10 00:00:00,Trim. 3,agosto,10,8,2021
2021-08-11 00:00:00,Trim. 3,agosto,11,8,2021
2021-08-12 00:00:00,Trim. 3,agosto,12,8,2021
2021-08-13 00:00:00,Trim. 3,agosto,13,8,2021
2021-08-14 00:00:00,Trim. 3,agosto,14,8,2021
2021-08-15 00:00:00,Trim. 3,agosto,15,8,2021
2021-08-16 00:00:00,Trim. 3,agosto,16,8,2021
2021-08-17 00:00:00,Trim. 3,agosto,17,8,2021
2021-08-18 00:00:00,Trim. 3,agosto,18,8,2021
2021-08-19 00:00:00,Trim. 3,agosto,19,8,2021
2021-08-20 00:00:00,Trim. 3,agosto,20,8,2021
2021-08-21 00:00:00,Trim. 3,agosto,21,8,2021
2021-08-22 00:00:00,Trim. 3,agosto,22,8,2021
2021-08-23 00:00:00,Trim. 3,agosto,23,8,2021
2021-08-24 00:00:00,Trim. 3,agosto,24,8,2021
2021-08-25 00:00:00,Trim. 3,agosto,25,8,2021
2021-08-26 00:00:00,Trim. 3,agosto,26,8,2021
2021-08-27 00:00:00,Trim. 3,agosto,27,8,2021
2021-08-28 00:00:00,Trim. 3,agosto,28,8,2021
2021-08-29 00:00:00,Trim. 3,agosto,29,8,2021
2021-08-30 00:00:00,Trim. 3,agosto,30,8,2021
2021-08-31 00:00:00,Trim. 3,agosto,31,8,2021
2022-08-01 00:00:00,Trim. 3,agosto,1,8,2022
2022-08-02 00:00:00,Trim. 3,agosto,2,8,2022
2022-08-03 00:00:00,Trim. 3,agosto,3,8,2022
2022-08-04 00:00:00,Trim. 3,agosto,4,8,2022
2022-08-05 00:00:00,Trim. 3,agosto,5,8,2022
2022-08-06 00:00:00,Trim. 3,agosto,6,8,2022
2022-08-07 00:00:00,Trim. 3,agosto,7,8,2022
2022-08-08 00:00:00,Trim. 3,agosto,8,8,2022
2022-08-09 00:00:00,Trim. 3,agosto,9,8,2022
2022-08-10 00:00:00,Trim. 3,agosto,10,8,2022
2022-08-11 00:00:00,Trim. 3,agosto,11,8,2022
2022-08-12 00:00:00,Trim. 3,agosto,12,8,2022
2022-08-13 00:00:00,Trim. 3,agosto,13,8,2022
2022-08-14 00:00:00,Trim. 3,agosto,14,8,2022
2022-08-15 00:00:00,Trim. 3,agosto,15,8,2022
2022-08-16 00:00:00,Trim. 3,agosto,16,8,2022
2022-08-17 00:00:00,Trim. 3,agosto,17,8,2022
2022-08-18 00:00:00,Trim. 3,agosto,18,8,2022
2022-08-19 00:00:00,Trim. 3,agosto,19,8,2022
2022-08-20 00:00:00,Trim. 3,agosto,20,8,2022
2022-08-21 00:00:00,Trim. 3,agosto,21,8,2022
2022-08-22 00:00:00,Trim. 3,agosto,22,8,2022
2022-08-23 00:00:00,Trim. 3,agosto,23,8,2022
2022-08-24 00:00:00,Trim. 3,agosto,24,8,2022
2022-08-25 00:00:00,Trim. 3,agosto,25,8,2022
2022-08-26 00:00:00,Trim. 3,agosto,26,8,2022
2022-08-27 00:00:00,Trim. 3,agosto,27,8,2022
2022-08-28 00:00:00,Trim. 3,agosto,28,8,2022
2022-08-29 00:00:00,Trim. 3,agosto,29,8,2022
2022-08-30 00:00:00,Trim. 3,agosto,30,8,2022
2022-08-31 00:00:00,Trim. 3,agosto,31,8,2022
2023-08-01 00:00:00,Trim. 3,agosto,1,8,2023
2023-08-02 00:00:00,Trim. 3,agosto,2,8,2023
2023-08-03 00:00:00,Trim. 3,agosto,3,8,2023
2023-08-04 00:00:00,Trim. 3,agosto,4,8,2023
2023-08-05 00:00:00,Trim. 3,agosto,5,8,2023
2023-08-06 00:00:00,Trim. 3,agosto,6,8,2023
2023-08-07 00:00:00,Trim. 3,agosto,7,8,2023
2023-08-08 00:00:00,Trim. 3,agosto,8,8,2023
2023-08-09 00:00:00,Trim. 3,agosto,9,8,2023
2023-08-10 00:00:00,Trim. 3,agosto,10,8,2023
2023-08-11 00:00:00,Trim. 3,agosto,11,8,2023
2023-08-12 00:00:00,Trim. 3,agosto,12,8,2023
2023-08-13 00:00:00,Trim. 3,agosto,13,8,2023
2023-08-14 00:00:00,Trim. 3,agosto,14,8,2023
2023-08-15 00:00:00,Trim. 3,agosto,15,8,2023
2023-08-16 00:00:00,Trim. 3,agosto,16,8,2023
2023-08-17 00:00:00,Trim. 3,agosto,17,8,2023
2023-08-18 00:00:00,Trim. 3,agosto,18,8,2023
2023-08-19 00:00:00,Trim. 3,agosto,19,8,2023
2023-08-20 00:00:00,Trim. 3,agosto,20,8,2023
2023-08-21 00:00:00,Trim. 3,agosto,21,8,2023
2023-08-22 00:00:00,Trim. 3,agosto,22,8,2023
2023-08-23 00:00:00,Trim. 3,agosto,23,8,2023
2023-08-24 00:00:00,Trim. 3,agosto,24,8,2023
2023-08-25 00:00:00,Trim. 3,agosto,25,8,2023
2023-08-26 00:00:00,Trim. 3,agosto,26,8,2023
2023-08-27 00:00:00,Trim. 3,agosto,27,8,2023
2023-08-28 00:00:00,Trim. 3,agosto,28,8,2023
2023-08-29 00:00:00,Trim. 3,agosto,29,8,2023
2023-08-30 00:00:00,Trim. 3,agosto,30,8,2023
2023-08-31 00:00:00,Trim. 3,agosto,31,8,2023
2024-08-01 00:00:00,Trim. 3,agosto,1,8,2024
2024-08-02 00:00:00,Trim. 3,agosto,2,8,2024
2024-08-03 00:00:00,Trim. 3,agosto,3,8,2024
2024-08-04 00:00:00,Trim. 3,agosto,4,8,2024
2024-08-05 00:00:00,Trim. 3,agosto,5,8,2024
2024-08-06 00:00:00,Trim. 3,agosto,6,8,2024
2024-08-07 00:00:00,Trim. 3,agosto,7,8,2024
2024-08-08 00:00:00,Trim. 3,agosto,8,8,2024
2024-08-09 00:00:00,Trim. 3,agosto,9,8,2024
2024-08-10 00:00:00,Trim. 3,agosto,10,8,2024
2024-08-11 00:00:00,Trim. 3,agosto,11,8,2024
2024-08-12 00:00:00,Trim. 3,agosto,12,8,2024
2024-08-13 00:00:00,Trim. 3,agosto,13,8,2024
2024-08-14 00:00:00,Trim. 3,agosto,14,8,2024
2024-08-15 00:00:00,Trim. 3,agosto,15,8,2024
2024-08-16 00:00:00,Trim. 3,agosto,16,8,2024
2024-08-17 00:00:00,Trim. 3,agosto,17,8,2024
2024-08-18 00:00:00,Trim. 3,agosto,18,8,2024
2024-08-19 00:00:00,Trim. 3,agosto,19,8,2024
2024-08-20 00:00:00,Trim. 3,agosto,20,8,2024
2024-08-21 00:00:00,Trim. 3,agosto,21,8,2024
2024-08-22 00:00:00,Trim. 3,agosto,22,8,2024
2024-08-23 00:00:00,Trim. 3,agosto,23,8,2024
2024-08-24 00:00:00,Trim. 3,agosto,24,8,2024
2024-08-25 00:00:00,Trim. 3,agosto,25,8,2024
2024-08-26 00:00:00,Trim. 3,agosto,26,8,2024
2024-08-27 00:00:00,Trim. 3,agosto,27,8,2024
2024-08-28 00:00:00,Trim. 3,agosto,28,8,2024
2024-08-29 00:00:00,Trim. 3,agosto,29,8,2024
2024-08-30 00:00:00,Trim. 3,agosto,30,8,2024
2024-08-31 00:00:00,Trim. 3,agosto,31,8,2024
2020-09-01 00:00:00,Trim. 3,septiembre,1,9,2020
2020-09-02 00:00:00,Trim. 3,septiembre,2,9,2020
2020-09-03 00:00:00,Trim. 3,septiembre,3,9,2020
2020-09-04 00:00:00,Trim. 3,septiembre,4,9,2020
2020-09-05 00:00:00,Trim. 3,septiembre,5,9,2020
2020-09-06 00:00:00,Trim. 3,septiembre,6,9,2020
2020-09-07 00:00:00,Trim. 3,septiembre,7,9,2020
2020-09-08 00:00:00,Trim. 3,septiembre,8,9,2020
2020-09-09 00:00:00,Trim. 3,septiembre,9,9,2020
2020-09-10 00:00:00,Trim. 3,septiembre,10,9,2020
2020-09-11 00:00:00,Trim. 3,septiembre,11,9,2020
2020-09-12 00:00:00,Trim. 3,septiembre,12,9,2020
2020-09-13 00:00:00,Trim. 3,septiembre,13,9,2020
2020-09-14 00:00:00,Trim. 3,septiembre,14,9,2020
2020-09-15 00:00:00,Trim. 3,septiembre,15,9,2020
2020-09-16 00:00:00,Trim. 3,septiembre,16,9,2020
2020-09-17 00:00:00,Trim. 3,septiembre,17,9,2020
2020-09-18 00:00:00,Trim. 3,septiembre,18,9,2020
2020-09-19 00:00:00,Trim. 3,septiembre,19,9,2020
2020-09-20 00:00:00,Trim. 3,septiembre,20,9,2020
2020-09-21 00:00:00,Trim. 3,septiembre,21,9,2020
2020-09-22 00:00:00,Trim. 3,septiembre,22,9,2020
2020-09-23 00:00:00,Trim. 3,septiembre,23,9,2020
2020-09-24 00:00:00,Trim. 3,septiembre,24,9,2020
2020-09-25 00:00:00,Trim. 3,septiembre,25,9,2020
2020-09-26 00:00:00,Trim. 3,septiembre,26,9,2020
2020-09-27 00:00:00,Trim. 3,septiembre,27,9,2020
2020-09-28 00:00:00,Trim. 3,septiembre,28,9,2020
2020-09-29 00:00:00,Trim. 3,septiembre,29,9,2020
2020-09-30 00:00:00,Trim. 3,septiembre,30,9,2020
2021-09-01 00:00:00,Trim. 3,septiembre,1,9,2021
2021-09-02 00:00:00,Trim. 3,septiembre,2,9,2021
2021-09-03 00:00:00,Trim. 3,septiembre,3,9,2021
2021-09-04 00:00:00,Trim. 3,septiembre,4,9,2021
2021-09-05 00:00:00,Trim. 3,septiembre,5,9,2021
2021-09-06 00:00:00,Trim. 3,septiembre,6,9,2021
2021-09-07 00:00:00,Trim. 3,septiembre,7,9,2021
2021-09-08 00:00:00,Trim. 3,septiembre,8,9,2021
2021-09-09 00:00:00,Trim. 3,septiembre,9,9,2021
2021-09-10 00:00:00,Trim. 3,septiembre,10,9,2021
2021-09-11 00:00:00,Trim. 3,septiembre,11,9,2021
2021-09-12 00:00:00,Trim. 3,septiembre,12,9,2021
2021-09-13 00:00:00,Trim. 3,septiembre,13,9,2021
2021-09-14 00:00:00,Trim. 3,septiembre,14,9,2021
2021-09-15 00:00:00,Trim. 3,septiembre,15,9,2021
2021-09-16 00:00:00,Trim. 3,septiembre,16,9,2021
2021-09-17 00:00:00,Trim. 3,septiembre,17,9,2021
2021-09-18 00:00:00,Trim. 3,septiembre,18,9,2021
2021-09-19 00:00:00,Trim. 3,septiembre,19,9,2021
2021-09-20 00:00:00,Trim. 3,septiembre,20,9,2021
2021-09-21 00:00:00,Trim. 3,septiembre,21,9,2021
2021-09-22 00:00:00,Trim. 3,septiembre,22,9,2021
2021-09-23 00:00:00,Trim. 3,septiembre,23,9,2021
2021-09-24 00:00:00,Trim. 3,septiembre,24,9,2021
2021-09-25 00:00:00,Trim. 3,septiembre,25,9,2021
2021-09-26 00:00:00,Trim. 3,septiembre,26,9,2021
2021-09-27 00:00:00,Trim. 3,septiembre,27,9,2021
2021-09-28 00:00:00,Trim. 3,septiembre,28,9,2021
2021-09-29 00:00:00,Trim. 3,septiembre,29,9,2021
2021-09-30 00:00:00,Trim. 3,septiembre,30,9,2021
2022-09-01 00:00:00,Trim. 3,septiembre,1,9,2022
2022-09-02 00:00:00,Trim. 3,septiembre,2,9,2022
2022-09-03 00:00:00,Trim. 3,septiembre,3,9,2022
2022-09-04 00:00:00,Trim. 3,septiembre,4,9,2022
2022-09-05 00:00:00,Trim. 3,septiembre,5,9,2022
2022-09-06 00:00:00,Trim. 3,septiembre,6,9,2022
2022-09-07 00:00:00,Trim. 3,septiembre,7,9,2022
2022-09-08 00:00:00,Trim. 3,septiembre,8,9,2022
2022-09-09 00:00:00,Trim. 3,septiembre,9,9,2022
2022-09-10 00:00:00,Trim. 3,septiembre,10,9,2022
2022-09-11 00:00:00,Trim. 3,septiembre,11,9,2022
2022-09-12 00:00:00,Trim. 3,septiembre,12,9,2022
2022-09-13 00:00:00,Trim. 3,septiembre,13,9,2022
2022-09-14 00:00:00,Trim. 3,septiembre,14,9,2022
2022-09-15 00:00:00,Trim. 3,septiembre,15,9,2022
2022-09-16 00:00:00,Trim. 3,septiembre,16,9,2022
2022-09-17 00:00:00,Trim. 3,septiembre,17,9,2022
2022-09-18 00:00:00,Trim. 3,septiembre,18,9,2022
2022-09-19 00:00:00,Trim. 3,septiembre,19,9,2022
2022-09-20 00:00:00,Trim. 3,septiembre,20,9,2022
2022-09-21 00:00:00,Trim. 3,septiembre,21,9,2022
2022-09-22 00:00:00,Trim. 3,septiembre,22,9,2022
2022-09-23 00:00:00,Trim. 3,septiembre,23,9,2022
2022-09-24 00:00:00,Trim. 3,septiembre,24,9,2022
2022-09-25 00:00:00,Trim. 3,septiembre,25,9,2022
2022-09-26 00:00:00,Trim. 3,septiembre,26,9,2022
2022-09-27 00:00:00,Trim. 3,septiembre,27,9,2022
2022-09-28 00:00:00,Trim. 3,septiembre,28,9,2022
2022-09-29 00:00:00,Trim. 3,septiembre,29,9,2022
2022-09-30 00:00:00,Trim. 3,septiembre,30,9,2022
2023-09-01 00:00:00,Trim. 3,septiembre,1,9,2023
2023-09-02 00:00:00,Trim. 3,septiembre,2,9,2023
2023-09-03 00:00:00,Trim. 3,septiembre,3,9,2023
2023-09-04 00:00:00,Trim. 3,septiembre,4,9,2023
2023-09-05 00:00:00,Trim. 3,septiembre,5,9,2023
2023-09-06 00:00:00,Trim. 3,septiembre,6,9,2023
2023-09-07 00:00:00,Trim. 3,septiembre,7,9,2023
2023-09-08 00:00:00,Trim. 3,septiembre,8,9,2023
2023-09-09 00:00:00,Trim. 3,septiembre,9,9,2023
2023-09-10 00:00:00,Trim. 3,septiembre,10,9,2023
2023-09-11 00:00:00,Trim. 3,septiembre,11,9,2023
2023-09-12 00:00:00,Trim. 3,septiembre,12,9,2023
2023-09-13 00:00:00,Trim. 3,septiembre,13,9,2023
2023-09-14 00:00:00,Trim. 3,septiembre,14,9,2023
2023-09-15 00:00:00,Trim. 3,septiembre,15,9,2023
2023-09-16 00:00:00,Trim. 3,septiembre,16,9,2023
2023-09-17 00:00:00,Trim. 3,septiembre,17,9,2023
2023-09-18 00:00:00,Trim. 3,septiembre,18,9,2023
2023-09-19 00:00:00,Trim. 3,septiembre,19,9,2023
2023-09-20 00:00:00,Trim. 3,septiembre,20,9,2023
2023-09-21 00:00:00,Trim. 3,septiembre,21,9,2023
2023-09-22 00:00:00,Trim. 3,septiembre,22,9,2023
2023-09-23 00:00:00,Trim. 3,septiembre,23,9,2023
2023-09-24 00:00:00,Trim. 3,septiembre,24,9,2023
2023-09-25 00:00:00,Trim. 3,septiembre,25,9,2023
2023-09-26 00:00:00,Trim. 3,septiembre,26,9,2023
2023-09-27 00:00:00,Trim. 3,septiembre,27,9,2023
2023-09-28 00:00:00,Trim. 3,septiembre,28,9,2023
2023-09-29 00:00:00,Trim. 3,septiembre,29,9,2023
2023-09-30 00:00:00,Trim. 3,septiembre,30,9,2023
2024-09-01 00:00:00,Trim. 3,septiembre,1,9,2024
2024-09-02 00:00:00,Trim. 3,septiembre,2,9,2024
2024-09-03 00:00:00,Trim. 3,septiembre,3,9,2024
2024-09-04 00:00:00,Trim. 3,septiembre,4,9,2024
2024-09-05 00:00:00,Trim. 3,septiembre,5,9,2024
2024-09-06 00:00:00,Trim. 3,septiembre,6,9,2024
2024-09-07 00:00:00,Trim. 3,septiembre,7,9,2024
2024-09-08 00:00:00,Trim. 3,septiembre,8,9,2024
2024-09-09 00:00:00,Trim. 3,septiembre,9,9,2024
2024-09-10 00:00:00,Trim. 3,septiembre,10,9,2024
2024-09-11 00:00:00,Trim. 3,septiembre,11,9,2024
2024-09-12 00:00:00,Trim. 3,septiembre,12,9,2024
2024-09-13 00:00:00,Trim. 3,septiembre,13,9,2024
2024-09-14 00:00:00,Trim. 3,septiembre,14,9,2024
2024-09-15 00:00:00,Trim. 3,septiembre,15,9,2024
2024-09-16 00:00:00,Trim. 3,septiembre,16,9,2024
2024-09-17 00:00:00,Trim. 3,septiembre,17,9,2024
2024-09-18 00:00:00,Trim. 3,septiembre,18,9,2024
2024-09-19 00:00:00,Trim. 3,septiembre,19,9,2024
2024-09-20 00:00:00,Trim. 3,septiembre,20,9,2024
2024-09-21 00:00:00,Trim. 3,septiembre,21,9,2024
2024-09-22 00:00:00,Trim. 3,septiembre,22,9,2024
2024-09-23 00:00:00,Trim. 3,septiembre,23,9,2024
2024-09-24 00:00:00,Trim. 3,septiembre,24,9,2024
2024-09-25 00:00:00,Trim. 3,septiembre,25,9,2024
2024-09-26 00:00:00,Trim. 3,septiembre,26,9,2024
2024-09-27 00:00:00,Trim. 3,septiembre,27,9,2024
2024-09-28 00:00:00,Trim. 3,septiembre,28,9,2024
